fips,area_type,year,average_unemployment_rate
05057,County,2006,5.4
05057,County,2007,5.9
05057,County,2008,5.8
05057,County,2009,8.3
05057,County,2010,9.3
05057,County,2011,8.8
05057,County,2012,7.3
05057,County,2013,7.3
05057,County,2014,6.1
05057,County,2015,5.2
05057,County,2016,4.0
05059,County,1990,8.9
05059,County,1991,10.4
05059,County,1992,9.9
05059,County,1993,7.9
05059,County,1994,5.7
05059,County,1995,4.9
05059,County,1996,4.9
05059,County,1997,5.6
05059,County,1998,5.6
05059,County,1999,4.4
05059,County,2000,4.3
05059,County,2001,5.3
05059,County,2002,6.5
05059,County,2003,6.7
05059,County,2004,6.1
05059,County,2005,5.3
05059,County,2006,5.2
05059,County,2007,5.3
05059,County,2008,6.6
05059,County,2009,8.6
05059,County,2010,8.6
05059,County,2011,8.3
05059,County,2012,7.2
05059,County,2013,7.4
05059,County,2014,5.9
05059,County,2015,5.2
05059,County,2016,4.1
05061,County,1990,8.0
05061,County,1991,7.0
05061,County,1992,6.6
05061,County,1993,6.4
05061,County,1994,4.8
05061,County,1995,4.4
05061,County,1996,5.7
05061,County,1997,5.7
05061,County,1998,5.6
05061,County,1999,5.4
05061,County,2000,4.3
05061,County,2001,5.4
05061,County,2002,5.5
05061,County,2003,6.1
05061,County,2004,6.0
05061,County,2005,5.5
05061,County,2006,5.4
05061,County,2007,5.4
05061,County,2008,5.6
05061,County,2009,8.0
05061,County,2010,7.8
05061,County,2011,7.5
05061,County,2012,6.7
05061,County,2013,6.5
05061,County,2014,5.9
05061,County,2015,4.4
05061,County,2016,3.4
05063,County,1990,7.3
05063,County,1991,7.8
05063,County,1992,6.7
05063,County,1993,5.9
05063,County,1994,5.4
05063,County,1995,6.0
05063,County,1996,6.3
05063,County,1997,5.8
05063,County,1998,5.1
05063,County,1999,4.8
05063,County,2000,4.9
05063,County,2001,5.6
05063,County,2002,5.7
05063,County,2003,6.5
05063,County,2004,6.3
05063,County,2005,6.1
05063,County,2006,5.5
05063,County,2007,6.2
05063,County,2008,7.0
05063,County,2009,8.8
05063,County,2010,8.8
05063,County,2011,9.3
05063,County,2012,9.2
05063,County,2013,9.1
05063,County,2014,7.9
05063,County,2015,6.7
05063,County,2016,5.3
05065,County,1990,5.2
05065,County,1991,5.7
05065,County,1992,9.1
05065,County,1993,8.8
05065,County,1994,7.0
05065,County,1995,6.6
05065,County,1996,9.5
05065,County,1997,6.6
05065,County,1998,6.7
05065,County,1999,4.2
05065,County,2000,4.7
05065,County,2001,5.9
05065,County,2002,7.3
05065,County,2003,7.9
05065,County,2004,7.0
05065,County,2005,6.4
05065,County,2006,6.2
05065,County,2007,5.9
05065,County,2008,6.7
05065,County,2009,9.2
05065,County,2010,10.1
05065,County,2011,9.9
05065,County,2012,8.8
05065,County,2013,8.7
05065,County,2014,7.6
05065,County,2015,6.9
05065,County,2016,5.8
05067,County,1990,11.5
05067,County,1991,12.8
05067,County,1992,12.6
05067,County,1993,11.4
05067,County,1994,10.3
05067,County,1995,9.1
05067,County,1996,11.2
05067,County,1997,10.7
05067,County,1998,10.2
05067,County,1999,9.8
05067,County,2000,7.6
05067,County,2001,7.6
05067,County,2002,7.8
05067,County,2003,9.0
05067,County,2004,8.7
05067,County,2005,8.3
05067,County,2006,7.7
05067,County,2007,7.5
05067,County,2008,7.8
05067,County,2009,10.9
05067,County,2010,11.9
05067,County,2011,11.6
05067,County,2012,10.8
05067,County,2013,11.0
05067,County,2014,9.3
05067,County,2015,7.8
05067,County,2016,6.5
05069,County,1990,9.1
05069,County,1991,11.3
05069,County,1992,11.1
05069,County,1993,9.4
05069,County,1994,8.9
05069,County,1995,7.6
05069,County,1996,7.5
05069,County,1997,8.2
05069,County,1998,8.4
05069,County,1999,7.7
05069,County,2000,5.8
05069,County,2001,7.0
05069,County,2002,7.8
05069,County,2003,8.0
05069,County,2004,7.9
05069,County,2005,7.6
05069,County,2006,7.8
05069,County,2007,7.5
05069,County,2008,7.7
05069,County,2009,9.8
05069,County,2010,10.4
05069,County,2011,11.1
05069,County,2012,10.0
05069,County,2013,10.4
05069,County,2014,8.9
05069,County,2015,7.2
05069,County,2016,5.8
05071,County,1990,8.3
05071,County,1991,8.3
05071,County,1992,6.2
05071,County,1993,5.4
05071,County,1994,4.3
05071,County,1995,4.0
05071,County,1996,3.9
05071,County,1997,4.1
05071,County,1998,3.7
05071,County,1999,3.7
05071,County,2000,4.2
05071,County,2001,4.8
05071,County,2002,5.0
05071,County,2003,5.5
05071,County,2004,5.4
05071,County,2005,4.9
05071,County,2006,5.1
05071,County,2007,4.8
05071,County,2008,4.7
05071,County,2009,7.2
05071,County,2010,8.3
05071,County,2011,7.9
05071,County,2012,7.4
05071,County,2013,7.7
05071,County,2014,6.6
05071,County,2015,6.0
05071,County,2016,5.1
05073,County,1990,7.5
05073,County,1991,9.8
05073,County,1992,8.8
05073,County,1993,7.9
05073,County,1994,7.1
05073,County,1995,7.0
05073,County,1996,7.6
05073,County,1997,7.0
05073,County,1998,7.6
05073,County,1999,7.6
05073,County,2000,6.0
05073,County,2001,5.2
05073,County,2002,5.1
05073,County,2003,6.0
05073,County,2004,7.2
05073,County,2005,7.4
05073,County,2006,7.0
05073,County,2007,7.5
05073,County,2008,7.1
05073,County,2009,9.5
05073,County,2010,9.9
05073,County,2011,9.7
05073,County,2012,9.5
05073,County,2013,9.7
05073,County,2014,7.9
05073,County,2015,7.9
05073,County,2016,6.0
05075,County,1990,10.8
05075,County,1991,9.7
05075,County,1992,8.5
05075,County,1993,7.2
05075,County,1994,6.3
05075,County,1995,5.8
05075,County,1996,7.9
05075,County,1997,6.8
05075,County,1998,7.9
05075,County,1999,6.6
05075,County,2000,5.3
05075,County,2001,6.7
05075,County,2002,7.1
05075,County,2003,8.5
05075,County,2004,8.0
05075,County,2005,7.5
05075,County,2006,6.8
05075,County,2007,6.8
05075,County,2008,7.1
05075,County,2009,9.2
05075,County,2010,9.5
05075,County,2011,9.9
05075,County,2012,9.1
05075,County,2013,9.0
05075,County,2014,7.3
05075,County,2015,6.2
05075,County,2016,4.5
05077,County,1990,11.8
05077,County,1991,13.5
05077,County,1992,12.9
05077,County,1993,11.1
05077,County,1994,8.8
05077,County,1995,9.3
05077,County,1996,11.6
05077,County,1997,12.1
05077,County,1998,9.4
05077,County,1999,7.6
05077,County,2000,7.5
05077,County,2001,9.3
05077,County,2002,9.2
05077,County,2003,11.7
05077,County,2004,11.3
05077,County,2005,10.5
05077,County,2006,9.2
05077,County,2007,9.4
05077,County,2008,8.5
05077,County,2009,9.2
05077,County,2010,8.6
05077,County,2011,9.6
05077,County,2012,9.5
05077,County,2013,9.5
05077,County,2014,7.7
05077,County,2015,6.9
05077,County,2016,5.1
05079,County,1990,7.8
05079,County,1991,8.9
05079,County,1992,9.8
05079,County,1993,7.4
05079,County,1994,6.4
05079,County,1995,5.9
05079,County,1996,7.2
05079,County,1997,7.0
05079,County,1998,7.0
05079,County,1999,5.3
05079,County,2000,6.2
05079,County,2001,7.2
05079,County,2002,7.6
05079,County,2003,8.2
05079,County,2004,7.7
05079,County,2005,7.5
05079,County,2006,8.0
05079,County,2007,7.8
05079,County,2008,8.1
05079,County,2009,9.9
05079,County,2010,9.4
05079,County,2011,9.3
05079,County,2012,8.7
05079,County,2013,8.4
05079,County,2014,7.2
05079,County,2015,6.4
05079,County,2016,5.2
05081,County,1990,4.6
05081,County,1991,9.6
05081,County,1992,9.7
05081,County,1993,8.0
05081,County,1994,7.7
05081,County,1995,7.1
05081,County,1996,7.8
05081,County,1997,8.0
05081,County,1998,6.8
05081,County,1999,6.1
05081,County,2000,4.6
05081,County,2001,4.2
05081,County,2002,4.4
05081,County,2003,4.9
05081,County,2004,4.9
05081,County,2005,4.7
05081,County,2006,4.5
05081,County,2007,4.2
05081,County,2008,3.9
05081,County,2009,6.0
05081,County,2010,7.7
05081,County,2011,7.8
05081,County,2012,7.3
05081,County,2013,7.7
05081,County,2014,6.6
05081,County,2015,5.6
05081,County,2016,4.5
05083,County,1990,6.4
05083,County,1991,8.5
05083,County,1992,6.8
05083,County,1993,4.9
05083,County,1994,4.6
05083,County,1995,4.8
05083,County,1996,4.9
05083,County,1997,4.9
05083,County,1998,5.9
05083,County,1999,5.3
05083,County,2000,4.1
05083,County,2001,5.1
05083,County,2002,5.6
05083,County,2003,5.7
05083,County,2004,5.4
05083,County,2005,4.9
05083,County,2006,4.8
05083,County,2007,5.0
05083,County,2008,6.6
05083,County,2009,9.2
05083,County,2010,8.6
05083,County,2011,8.8
05083,County,2012,8.0
05083,County,2013,7.9
05083,County,2014,6.1
05083,County,2015,5.9
05083,County,2016,4.8
05085,County,1990,6.0
05085,County,1991,5.9
05085,County,1992,5.4
05085,County,1993,4.7
05085,County,1994,3.7
05085,County,1995,3.4
05085,County,1996,4.1
05085,County,1997,3.3
05085,County,1998,3.3
05085,County,1999,2.5
05085,County,2000,3.3
05085,County,2001,3.9
05085,County,2002,4.4
05085,County,2003,4.8
05085,County,2004,4.7
05085,County,2005,4.5
05085,County,2006,4.2
05085,County,2007,4.4
05085,County,2008,4.5
05085,County,2009,6.3
05085,County,2010,6.8
05085,County,2011,7.0
05085,County,2012,6.4
05085,County,2013,6.2
05085,County,2014,5.2
05085,County,2015,4.3
05085,County,2016,3.5
05087,County,1990,4.8
05087,County,1991,4.9
05087,County,1992,4.6
05087,County,1993,3.4
05087,County,1994,3.4
05087,County,1995,3.0
05087,County,1996,3.5
05087,County,1997,4.0
05087,County,1998,4.1
05087,County,1999,3.6
05087,County,2000,3.1
05087,County,2001,3.5
05087,County,2002,3.6
05087,County,2003,4.0
05087,County,2004,4.1
05087,County,2005,3.7
05087,County,2006,3.6
05087,County,2007,4.1
05087,County,2008,4.4
05087,County,2009,6.8
05087,County,2010,7.1
05087,County,2011,6.8
05087,County,2012,5.9
05087,County,2013,5.9
05087,County,2014,4.9
05087,County,2015,3.9
05087,County,2016,3.3
05089,County,1990,6.9
05089,County,1991,6.4
05089,County,1992,5.2
05089,County,1993,3.5
05089,County,1994,3.2
05089,County,1995,3.1
05089,County,1996,4.9
05089,County,1997,4.0
05089,County,1998,4.0
05089,County,1999,3.2
05089,County,2000,3.9
05089,County,2001,5.6
05089,County,2002,6.4
05089,County,2003,6.5
05089,County,2004,6.0
05089,County,2005,5.2
05089,County,2006,5.2
05089,County,2007,5.4
05089,County,2008,6.3
05089,County,2009,11.8
05089,County,2010,10.1
05089,County,2011,9.4
05089,County,2012,8.3
05089,County,2013,7.8
05089,County,2014,6.4
05089,County,2015,5.4
05089,County,2016,4.2
05091,County,1990,6.0
05091,County,1991,8.3
05091,County,1992,7.6
05091,County,1993,7.1
05091,County,1994,7.7
05091,County,1995,6.6
05091,County,1996,6.4
05091,County,1997,4.9
05091,County,1998,4.8
05091,County,1999,5.6
05091,County,2000,4.5
05091,County,2001,4.6
05091,County,2002,4.8
05091,County,2003,5.1
05091,County,2004,4.9
05091,County,2005,4.8
05091,County,2006,4.7
05091,County,2007,4.5
05091,County,2008,4.0
05091,County,2009,5.6
05091,County,2010,5.8
05091,County,2011,6.4
05091,County,2012,5.9
05091,County,2013,6.5
05091,County,2014,5.9
05091,County,2015,5.2
05091,County,2016,4.1
05093,County,1990,9.5
05093,County,1991,10.1
05093,County,1992,10.5
05093,County,1993,10.4
05093,County,1994,11.5
05093,County,1995,9.6
05093,County,1996,8.9
05093,County,1997,10.1
05093,County,1998,11.2
05093,County,1999,11.0
05093,County,2000,7.8
05093,County,2001,11.2
05093,County,2002,11.8
05093,County,2003,12.0
05093,County,2004,10.0
05093,County,2005,8.6
05093,County,2006,7.8
05093,County,2007,7.3
05093,County,2008,7.7
05093,County,2009,13.9
05093,County,2010,12.5
05093,County,2011,12.1
05093,County,2012,11.0
05093,County,2013,11.5
05093,County,2014,9.3
05093,County,2015,9.3
05093,County,2016,7.4
05095,County,1990,7.7
05095,County,1991,10.2
05095,County,1992,11.6
05095,County,1993,7.8
05095,County,1994,6.9
05095,County,1995,6.4
05095,County,1996,8.7
05095,County,1997,8.4
05095,County,1998,7.9
05095,County,1999,7.0
05095,County,2000,5.1
05095,County,2001,6.4
05095,County,2002,7.3
05095,County,2003,7.6
05095,County,2004,7.1
05095,County,2005,6.7
05095,County,2006,7.2
05095,County,2007,6.7
05095,County,2008,6.4
05095,County,2009,8.1
05095,County,2010,9.2
05095,County,2011,9.5
05095,County,2012,9.1
05095,County,2013,8.9
05095,County,2014,6.8
05095,County,2015,6.3
05095,County,2016,5.0
05097,County,1990,3.8
05097,County,1991,5.3
05097,County,1992,4.9
05097,County,1993,4.2
05097,County,1994,4.0
05097,County,1995,3.8
05097,County,1996,4.2
05097,County,1997,3.8
05097,County,1998,4.0
05097,County,1999,3.7
05097,County,2000,4.1
05097,County,2001,4.7
05097,County,2002,5.6
05097,County,2003,5.6
05097,County,2004,5.4
05097,County,2005,5.0
05097,County,2006,4.7
05097,County,2007,5.3
05097,County,2008,5.7
05097,County,2009,7.1
05097,County,2010,8.8
05097,County,2011,9.3
05097,County,2012,8.5
05097,County,2013,8.5
05097,County,2014,8.1
05097,County,2015,7.0
05097,County,2016,5.4
05099,County,1990,10.4
05099,County,1991,9.3
05099,County,1992,6.7
05099,County,1993,6.0
05099,County,1994,6.2
05099,County,1995,5.6
05099,County,1996,7.6
05099,County,1997,7.0
05099,County,1998,7.5
05099,County,1999,6.0
05099,County,2000,4.8
05099,County,2001,4.8
05099,County,2002,5.0
05099,County,2003,5.1
05099,County,2004,6.0
05099,County,2005,5.8
05099,County,2006,5.5
05099,County,2007,5.7
05099,County,2008,6.8
05099,County,2009,9.3
05099,County,2010,10.0
05099,County,2011,9.5
05099,County,2012,7.8
05099,County,2013,7.8
05099,County,2014,6.1
05099,County,2015,5.2
05099,County,2016,3.9
05101,County,1990,8.0
05101,County,1991,8.9
05101,County,1992,6.2
05101,County,1993,5.9
05101,County,1994,6.5
05101,County,1995,5.5
05101,County,1996,6.6
05101,County,1997,8.8
05101,County,1998,7.6
05101,County,1999,6.0
05101,County,2000,4.3
05101,County,2001,5.5
05101,County,2002,5.7
05101,County,2003,5.8
05101,County,2004,6.2
05101,County,2005,5.1
05101,County,2006,5.2
05101,County,2007,5.1
05101,County,2008,5.7
05101,County,2009,8.0
05101,County,2010,6.9
05101,County,2011,7.5
05101,County,2012,7.3
05101,County,2013,7.0
05101,County,2014,5.9
05101,County,2015,5.0
05101,County,2016,4.1
05103,County,1990,13.9
05103,County,1991,12.6
05103,County,1992,11.5
05103,County,1993,11.8
05103,County,1994,12.4
05103,County,1995,10.7
05103,County,1996,10.3
05103,County,1997,9.6
05103,County,1998,10.3
05103,County,1999,9.0
05103,County,2000,5.9
05103,County,2001,7.4
05103,County,2002,6.9
05103,County,2003,7.9
05103,County,2004,6.9
05103,County,2005,7.0
05103,County,2006,8.0
05103,County,2007,7.3
05103,County,2008,6.4
05103,County,2009,8.0
05103,County,2010,9.6
05103,County,2011,10.5
05103,County,2012,10.5
05103,County,2013,9.8
05103,County,2014,8.1
05103,County,2015,6.6
05103,County,2016,5.2
05105,County,1990,8.2
05105,County,1991,9.0
05105,County,1992,10.3
05105,County,1993,9.0
05105,County,1994,8.2
05105,County,1995,6.4
05105,County,1996,6.3
05105,County,1997,7.1
05105,County,1998,7.2
05105,County,1999,6.2
05105,County,2000,5.0
05105,County,2001,5.4
05105,County,2002,6.0
05105,County,2003,6.9
05105,County,2004,5.7
05105,County,2005,5.1
05105,County,2006,5.0
05105,County,2007,4.8
05105,County,2008,5.6
05105,County,2009,7.9
05105,County,2010,8.9
05105,County,2011,9.3
05105,County,2012,9.1
05105,County,2013,9.5
05105,County,2014,7.8
05105,County,2015,6.3
05105,County,2016,5.2
05107,County,1990,11.1
05107,County,1991,10.4
05107,County,1992,10.9
05107,County,1993,11.1
05107,County,1994,10.2
05107,County,1995,10.6
05107,County,1996,10.3
05107,County,1997,9.9
05107,County,1998,8.9
05107,County,1999,7.8
05107,County,2000,6.2
05107,County,2001,7.8
05107,County,2002,8.4
05107,County,2003,8.8
05107,County,2004,9.1
05107,County,2005,9.1
05107,County,2006,8.2
05107,County,2007,7.3
05107,County,2008,7.2
05107,County,2009,9.5
05107,County,2010,10.5
05107,County,2011,12.1
05107,County,2012,11.6
05107,County,2013,11.5
05107,County,2014,9.7
05107,County,2015,7.9
05107,County,2016,6.3
05109,County,1990,9.7
05109,County,1991,8.9
05109,County,1992,8.1
05109,County,1993,6.3
05109,County,1994,5.9
05109,County,1995,4.9
05109,County,1996,5.7
05109,County,1997,5.3
05109,County,1998,4.8
05109,County,1999,4.8
05109,County,2000,4.2
05109,County,2001,4.7
05109,County,2002,5.6
05109,County,2003,5.5
05109,County,2004,5.5
05109,County,2005,4.8
05109,County,2006,5.0
05109,County,2007,5.6
05109,County,2008,6.1
05109,County,2009,7.7
05109,County,2010,9.2
05109,County,2011,10.1
05109,County,2012,9.1
05109,County,2013,8.9
05109,County,2014,7.5
05109,County,2015,6.2
05109,County,2016,4.6
05111,County,1990,9.7
05111,County,1991,9.3
05111,County,1992,7.8
05111,County,1993,9.2
05111,County,1994,6.8
05111,County,1995,5.9
05111,County,1996,6.7
05111,County,1997,6.4
05111,County,1998,7.7
05111,County,1999,6.1
05111,County,2000,4.8
05111,County,2001,7.3
05111,County,2002,7.5
05111,County,2003,7.4
05111,County,2004,6.4
05111,County,2005,6.6
05111,County,2006,6.7
05111,County,2007,7.2
05111,County,2008,6.4
05111,County,2009,8.9
05111,County,2010,9.3
05111,County,2011,9.6
05111,County,2012,8.7
05111,County,2013,8.6
05111,County,2014,7.0
05111,County,2015,5.7
05111,County,2016,4.4
05113,County,1990,4.7
05113,County,1991,6.2
05113,County,1992,6.1
05113,County,1993,4.6
05113,County,1994,3.9
05113,County,1995,3.7
05113,County,1996,4.5
05113,County,1997,4.7
05113,County,1998,3.8
05113,County,1999,3.9
05113,County,2000,4.1
05113,County,2001,4.8
05113,County,2002,8.8
05113,County,2003,7.7
05113,County,2004,6.0
05113,County,2005,5.0
05113,County,2006,4.7
05113,County,2007,4.9
05113,County,2008,5.2
05113,County,2009,7.6
05113,County,2010,7.5
05113,County,2011,8.1
05113,County,2012,7.4
05113,County,2013,7.3
05113,County,2014,6.4
05113,County,2015,6.0
05113,County,2016,5.0
05115,County,1990,6.5
05115,County,1991,6.2
05115,County,1992,6.0
05115,County,1993,5.1
05115,County,1994,4.5
05115,County,1995,4.7
05115,County,1996,4.4
05115,County,1997,4.6
05115,County,1998,4.7
05115,County,1999,4.4
05115,County,2000,4.3
05115,County,2001,4.5
05115,County,2002,5.2
05115,County,2003,5.8
05115,County,2004,5.4
05115,County,2005,4.5
05115,County,2006,4.7
05115,County,2007,4.8
05115,County,2008,4.9
05115,County,2009,7.5
05115,County,2010,7.8
05115,County,2011,7.9
05115,County,2012,7.3
05115,County,2013,7.4
05115,County,2014,6.3
05115,County,2015,5.5
05115,County,2016,4.7
05117,County,1990,6.5
05117,County,1991,9.5
05117,County,1992,13.4
05117,County,1993,10.3
05117,County,1994,6.7
05117,County,1995,5.8
05117,County,1996,9.3
05117,County,1997,9.0
05117,County,1998,7.5
05117,County,1999,5.7
05117,County,2000,4.4
05117,County,2001,4.6
05117,County,2002,5.2
05117,County,2003,5.3
05117,County,2004,5.3
05117,County,2005,6.0
05117,County,2006,5.6
05117,County,2007,5.7
05117,County,2008,5.7
05117,County,2009,7.9
05117,County,2010,9.2
05117,County,2011,8.7
05117,County,2012,7.6
05117,County,2013,7.1
05117,County,2014,5.9
05117,County,2015,4.8
05117,County,2016,4.0
05119,County,1990,5.4
05119,County,1991,5.9
05119,County,1992,5.7
05119,County,1993,4.8
05119,County,1994,4.2
05119,County,1995,3.6
05119,County,1996,3.7
05119,County,1997,3.9
05119,County,1998,3.9
05119,County,1999,3.5
05119,County,2000,3.8
05119,County,2001,4.3
05119,County,2002,5.0
05119,County,2003,5.3
05119,County,2004,5.2
05119,County,2005,4.8
05119,County,2006,4.8
05119,County,2007,4.7
05119,County,2008,4.8
05119,County,2009,6.7
05119,County,2010,7.3
05119,County,2011,7.5
05119,County,2012,6.9
05119,County,2013,6.6
05119,County,2014,5.6
05119,County,2015,4.7
05119,County,2016,3.7
05121,County,1990,9.5
05121,County,1991,10.9
05121,County,1992,10.4
05121,County,1993,8.3
05121,County,1994,6.7
05121,County,1995,7.2
05121,County,1996,13.9
05121,County,1997,10.8
05121,County,1998,10.0
05121,County,1999,6.9
05121,County,2000,5.3
05121,County,2001,7.2
05121,County,2002,7.5
05121,County,2003,9.6
05121,County,2004,8.3
05121,County,2005,7.8
05121,County,2006,7.2
05121,County,2007,9.3
05121,County,2008,8.2
05121,County,2009,9.2
05121,County,2010,10.3
05121,County,2011,11.3
05121,County,2012,10.8
05121,County,2013,9.6
05121,County,2014,8.0
05121,County,2015,7.4
