fips,area_type,year,month,seasonally_adjusted_unemployment_rate,labor_force
11,State,1991,12,8.5,321415
11,State,1992,01,8.6,321663
11,State,1992,02,8.6,321714
11,State,1992,03,8.5,321431
11,State,1992,04,8.5,320693
11,State,1992,05,8.4,319534
11,State,1992,06,8.4,318089
11,State,1992,07,8.5,316482
11,State,1992,08,8.6,314926
11,State,1992,09,8.7,313682
11,State,1992,10,8.8,312966
11,State,1992,11,8.8,312848
11,State,1992,12,8.9,313260
11,State,1993,01,8.8,314005
11,State,1993,02,8.7,314841
11,State,1993,03,8.6,315552
11,State,1993,04,8.6,316034
11,State,1993,05,8.5,316292
11,State,1993,06,8.5,316398
11,State,1993,07,8.4,316472
11,State,1993,08,8.4,316522
11,State,1993,09,8.4,316385
11,State,1993,10,8.5,315875
11,State,1993,11,8.5,314955
11,State,1993,12,8.4,313781
11,State,1994,01,8.4,312660
11,State,1994,02,8.3,311875
11,State,1994,03,8.2,311558
11,State,1994,04,8.1,311658
11,State,1994,05,8.0,311920
11,State,1994,06,7.9,312039
11,State,1994,07,7.8,311769
11,State,1994,08,7.7,311055
11,State,1994,09,7.7,310036
11,State,1994,10,7.7,308850
11,State,1994,11,7.8,307586
11,State,1994,12,8.0,306256
11,State,1995,01,8.2,304939
11,State,1995,02,8.4,303714
11,State,1995,03,8.6,302628
11,State,1995,04,8.8,301667
11,State,1995,05,8.9,300828
11,State,1995,06,9.0,300106
11,State,1995,07,9.0,299496
11,State,1995,08,9.0,298930
11,State,1995,09,8.9,298306
11,State,1995,10,8.8,297651
11,State,1995,11,8.7,296879
11,State,1995,12,8.7,295817
11,State,1996,01,8.6,294322
11,State,1996,02,8.6,292389
11,State,1996,03,8.7,290236
11,State,1996,04,8.7,288174
11,State,1996,05,8.7,286498
11,State,1996,06,8.7,285409
11,State,1996,07,8.6,284982
11,State,1996,08,8.4,285097
11,State,1996,09,8.2,285443
11,State,1996,10,8.1,285630
11,State,1996,11,7.9,285462
11,State,1996,12,7.8,284965
11,State,1997,01,7.7,284123
11,State,1997,02,7.6,283082
11,State,1997,03,7.6,282056
11,State,1997,04,7.6,281317
11,State,1997,05,7.7,281028
11,State,1997,06,7.8,281159
11,State,1997,07,8.0,281580
11,State,1997,08,8.1,282152
11,State,1997,09,8.3,282839
11,State,1997,10,8.4,283690
11,State,1997,11,8.6,284796
11,State,1997,12,8.7,286249
11,State,1998,01,8.8,288080
11,State,1998,02,8.9,290044
11,State,1998,03,8.8,291712
11,State,1998,04,8.8,292777
11,State,1998,05,8.7,293132
11,State,1998,06,8.6,292901
11,State,1998,07,8.5,292301
11,State,1998,08,8.4,291660
11,State,1998,09,8.2,291377
11,State,1998,10,8.0,291703
11,State,1998,11,7.8,292757
11,State,1998,12,7.5,294512
11,State,1999,01,7.2,296806
11,State,1999,02,7.0,299434
11,State,1999,03,6.8,302151
11,State,1999,04,6.7,304597
11,State,1999,05,6.5,306528
11,State,1999,06,6.4,307887
11,State,1999,07,6.3,308733
11,State,1999,08,6.1,309172
11,State,1999,09,6.0,309308
11,State,1999,10,5.9,309273
11,State,1999,11,5.8,309167
11,State,1999,12,5.7,308971
11,State,2000,01,5.6,308684
11,State,2000,02,5.5,308340
11,State,2000,03,5.4,308035
11,State,2000,04,5.4,307915
11,State,2000,05,5.4,308062
11,State,2000,06,5.4,308537
11,State,2000,07,5.5,309453
11,State,2000,08,5.6,310802
11,State,2000,09,5.7,312319
11,State,2000,10,5.8,313611
11,State,2000,11,5.9,314279
11,State,2000,12,6.0,314127
11,State,2001,01,6.1,313278
11,State,2001,02,6.1,312054
11,State,2001,03,6.1,310919
11,State,2001,04,6.2,310253
11,State,2001,05,6.3,310209
11,State,2001,06,6.3,310619
11,State,2001,07,6.4,311058
11,State,2001,08,6.5,311161
11,State,2001,09,6.5,310830
11,State,2001,10,6.6,310154
11,State,2001,11,6.6,309359
11,State,2001,12,6.6,308703
11,State,2002,01,6.6,308272
11,State,2002,02,6.6,308051
11,State,2002,03,6.5,307922
11,State,2002,04,6.5,307722
11,State,2002,05,6.4,307332
11,State,2002,06,6.3,306697
11,State,2002,07,6.3,305918
11,State,2002,08,6.2,305127
11,State,2002,09,6.2,304424
11,State,2002,10,6.3,303923
11,State,2002,11,6.4,303714
11,State,2002,12,6.5,303837
11,State,2003,01,6.6,304305
11,State,2003,02,6.7,305061
11,State,2003,03,6.8,305911
11,State,2003,04,6.9,306664
11,State,2003,05,6.9,307208
11,State,2003,06,6.9,307504
11,State,2003,07,6.9,307502
11,State,2003,08,6.9,307238
11,State,2003,09,6.9,306865
11,State,2003,10,6.8,306568
11,State,2003,11,6.8,306514
11,State,2003,12,6.9,306768
11,State,2004,01,7.0,307277
11,State,2004,02,7.2,307901
11,State,2004,03,7.4,308550
11,State,2004,04,7.6,309209
11,State,2004,05,7.8,309896
11,State,2004,06,7.9,310734
11,State,2004,07,8.1,311838
11,State,2004,08,8.2,313219
11,State,2004,09,8.2,314734
11,State,2004,10,8.2,316137
11,State,2004,11,8.0,317191
11,State,2004,12,7.8,317768
11,State,2005,01,7.6,317880
11,State,2005,02,7.3,317622
11,State,2005,03,7.1,317153
11,State,2005,04,6.8,316611
11,State,2005,05,6.6,316088
11,State,2005,06,6.3,315607
11,State,2005,07,6.1,315179
11,State,2005,08,5.9,314809
11,State,2005,09,5.8,314473
11,State,2005,10,5.7,314191
11,State,2005,11,5.7,313949
11,State,2005,12,5.7,313723
11,State,2006,01,5.7,313585
11,State,2006,02,5.8,313651
11,State,2006,03,5.8,313968
11,State,2006,04,5.8,314497
11,State,2006,05,5.8,315173
11,State,2006,06,5.9,315895
11,State,2006,07,5.9,316550
11,State,2006,08,5.8,317061
11,State,2006,09,5.8,317460
11,State,2006,10,5.8,317852
11,State,2006,11,5.7,318360
11,State,2006,12,5.7,319031
11,State,2007,01,5.6,319758
11,State,2007,02,5.5,320367
11,State,2007,03,5.5,320737
11,State,2007,04,5.5,320842
11,State,2007,05,5.5,320793
11,State,2007,06,5.5,320820
11,State,2007,07,5.5,321181
11,State,2007,08,5.5,321995
11,State,2007,09,5.6,323175
11,State,2007,10,5.6,324486
11,State,2007,11,5.6,325706
11,State,2007,12,5.7,326717
11,State,2008,01,5.7,327494
11,State,2008,02,5.8,328081
11,State,2008,03,5.9,328621
11,State,2008,04,6.0,329286
11,State,2008,05,6.1,330086
11,State,2008,06,6.2,330907
11,State,2008,07,6.4,331602
11,State,2008,08,6.6,332083
11,State,2008,09,6.8,332373
11,State,2008,10,7.1,332521
11,State,2008,11,7.4,332531
11,State,2008,12,7.8,332436
11,State,2009,01,8.1,332281
11,State,2009,02,8.4,332167
11,State,2009,03,8.6,332245
11,State,2009,04,8.9,332584
11,State,2009,05,9.1,333264
11,State,2009,06,9.3,334319
11,State,2009,07,9.6,335641
11,State,2009,08,9.8,337062
11,State,2009,09,9.9,338338
11,State,2009,10,10.0,339314
11,State,2009,11,10.0,340064
11,State,2009,12,10.0,340812
11,State,2010,01,9.8,341771
11,State,2010,02,9.7,343085
11,State,2010,03,9.5,344607
11,State,2010,04,9.4,346065
11,State,2010,05,9.3,347196
11,State,2010,06,9.2,347756
11,State,2010,07,9.2,347693
11,State,2010,08,9.2,347241
11,State,2010,09,9.3,346839
11,State,2010,10,9.3,346883
11,State,2010,11,9.4,347483
11,State,2010,12,9.5,348428
11,State,2011,01,9.6,349328
11,State,2011,02,9.8,350019
11,State,2011,03,10.0,350362
11,State,2011,04,10.2,350483
11,State,2011,05,10.4,350484
11,State,2011,06,10.5,350466
11,State,2011,07,10.4,350504
11,State,2011,08,10.4,350618
11,State,2011,09,10.2,350791
11,State,2011,10,10.1,351111
11,State,2011,11,10.0,351683
11,State,2011,12,9.9,352614
11,State,2012,01,9.7,354010
11,State,2012,02,9.6,355794
11,State,2012,03,9.4,357810
11,State,2012,04,9.2,359881
11,State,2012,05,9.1,361926
11,State,2012,06,8.9,363995
11,State,2012,07,8.8,366121
11,State,2012,08,8.7,368259
11,State,2012,09,8.7,370298
11,State,2012,10,8.7,372080
11,State,2012,11,8.7,373493
11,State,2012,12,8.7,374503
11,State,2013,01,8.7,375075
11,State,2013,02,8.7,375263
11,State,2013,03,8.7,375173
11,State,2013,04,8.7,374874
11,State,2013,05,8.6,374405
11,State,2013,06,8.6,373811
11,State,2013,07,8.5,373226
11,State,2013,08,8.5,372757
11,State,2013,09,8.4,372460
11,State,2013,10,8.3,372325
11,State,2013,11,8.1,372292
11,State,2013,12,8.0,372305
11,State,2014,01,7.9,372398
11,State,2014,02,7.8,372663
11,State,2014,03,7.8,373161
11,State,2014,04,7.8,373990
11,State,2014,05,7.8,375225
11,State,2014,06,7.8,376810
11,State,2014,07,7.8,378529
11,State,2014,08,7.8,380194
11,State,2014,09,7.7,381690
11,State,2014,10,7.7,382916
11,State,2014,11,7.6,383870
11,State,2014,12,7.5,384610
11,State,2015,01,7.4,385194
11,State,2015,02,7.3,385706
11,State,2015,03,7.2,386263
11,State,2015,04,7.1,386873
11,State,2015,05,7.0,387485
11,State,2015,06,6.9,388096
11,State,2015,07,6.8,388699
11,State,2015,08,6.7,389252
11,State,2015,09,6.7,389712
11,State,2015,10,6.6,390102
11,State,2015,11,6.6,390434
11,State,2015,12,6.6,390661
11,State,2016,01,6.5,391787
11,State,2016,02,6.5,392789
11,State,2016,03,6.5,394238
11,State,2016,04,6.4,396620
11,State,2016,05,6.1,397398
11,State,2016,06,5.9,397981
11,State,2016,07,5.9,396824
12,State,1976,01,9.9,3587146
12,State,1976,02,9.7,3588685
12,State,1976,03,9.5,3591034
12,State,1976,04,9.3,3593693
12,State,1976,05,9.1,3596954
12,State,1976,06,8.9,3600471
12,State,1976,07,8.8,3603741
12,State,1976,08,8.8,3606465
12,State,1976,09,8.8,3608515
12,State,1976,10,8.9,3610242
12,State,1976,11,8.9,3612920
12,State,1976,12,9.0,3618369
12,State,1977,01,9.0,3628382
12,State,1977,02,9.0,3642331
12,State,1977,03,8.9,3658058
12,State,1977,04,8.8,3673953
12,State,1977,05,8.5,3689216
12,State,1977,06,8.3,3704530
12,State,1977,07,8.0,3721560
12,State,1977,08,7.8,3742097
12,State,1977,09,7.6,3766568
12,State,1977,10,7.4,3793221
12,State,1977,11,7.3,3819312
12,State,1977,12,7.2,3842310
12,State,1978,01,7.0,3862173
12,State,1978,02,6.9,3880433
12,State,1978,03,6.8,3898847
12,State,1978,04,6.8,3917778
12,State,1978,05,6.7,3937016
12,State,1978,06,6.7,3955677
12,State,1978,07,6.7,3972915
12,State,1978,08,6.7,3989091
12,State,1978,09,6.6,4005395
12,State,1978,10,6.6,4023727
12,State,1978,11,6.5,4044161
12,State,1978,12,6.5,4064120
12,State,1979,01,6.4,4080568
12,State,1979,02,6.3,4092377
12,State,1979,03,6.2,4100475
12,State,1979,04,6.1,4106851
12,State,1979,05,6.0,4114214
12,State,1979,06,6.0,4123395
12,State,1979,07,5.9,4134613
12,State,1979,08,5.9,4147213
12,State,1979,09,5.8,4160407
12,State,1979,10,5.7,4173418
12,State,1979,11,5.6,4186183
12,State,1979,12,5.5,4198954
12,State,1980,01,5.5,4210875
12,State,1980,02,5.5,4220804
12,State,1980,03,5.7,4228535
12,State,1980,04,5.9,4235525
12,State,1980,05,6.1,4243619
12,State,1980,06,6.2,4255268
12,State,1980,07,6.4,4270931
12,State,1980,08,6.4,4289617
12,State,1980,09,6.4,4310030
12,State,1980,10,6.4,4331094
12,State,1980,11,6.4,4353705
12,State,1980,12,6.4,4380374
12,State,1981,01,6.4,4411485
12,State,1981,02,6.4,4444851
12,State,1981,03,6.4,4477216
12,State,1981,04,6.4,4504253
12,State,1981,05,6.4,4523274
12,State,1981,06,6.4,4535282
12,State,1981,07,6.5,4543402
12,State,1981,08,6.6,4550811
12,State,1981,09,6.8,4560017
12,State,1981,10,7.0,4572717
12,State,1981,11,7.2,4587729
12,State,1981,12,7.4,4604680
12,State,1982,01,7.6,4623917
12,State,1982,02,7.8,4645629
12,State,1982,03,8.0,4668358
12,State,1982,04,8.1,4691294
12,State,1982,05,8.2,4713502
12,State,1982,06,8.3,4733461
12,State,1982,07,8.4,4750980
12,State,1982,08,8.6,4766653
12,State,1982,09,8.8,4780444
12,State,1982,10,9.0,4791704
12,State,1982,11,9.2,4800371
12,State,1982,12,9.4,4805136
12,State,1983,01,9.5,4807309
12,State,1983,02,9.4,4811379
12,State,1983,03,9.3,4821945
12,State,1983,04,9.2,4842362
12,State,1983,05,9.0,4872367
12,State,1983,06,8.7,4908593
12,State,1983,07,8.5,4946003
12,State,1983,08,8.2,4979071
12,State,1983,09,7.9,5004612
12,State,1983,10,7.6,5022510
12,State,1983,11,7.4,5035312
12,State,1983,12,7.1,5047209
12,State,1984,01,6.9,5061928
12,State,1984,02,6.7,5080340
12,State,1984,03,6.5,5101690
12,State,1984,04,6.4,5123382
12,State,1984,05,6.3,5143333
12,State,1984,06,6.3,5160031
12,State,1984,07,6.3,5173034
12,State,1984,08,6.3,5184456
12,State,1984,09,6.2,5197221
12,State,1984,10,6.2,5213758
12,State,1984,11,6.2,5235543
12,State,1984,12,6.1,5260979
12,State,1985,01,6.1,5285456
12,State,1985,02,6.1,5304486
12,State,1985,03,6.1,5315783
12,State,1985,04,6.1,5320415
12,State,1985,05,6.1,5321561
12,State,1985,06,6.1,5323401
12,State,1985,07,6.0,5329193
12,State,1985,08,6.0,5340898
12,State,1985,09,5.9,5358022
12,State,1985,10,5.8,5378515
12,State,1985,11,5.7,5399763
12,State,1985,12,5.7,5420535
12,State,1986,01,5.7,5441922
12,State,1986,02,5.8,5465800
12,State,1986,03,5.8,5492538
12,State,1986,04,5.8,5521670
12,State,1986,05,5.9,5551796
12,State,1986,06,5.8,5581999
12,State,1986,07,5.8,5611348
12,State,1986,08,5.8,5638212
12,State,1986,09,5.8,5661880
12,State,1986,10,5.8,5683238
12,State,1986,11,5.7,5702514
12,State,1986,12,5.7,5721887
12,State,1987,01,5.6,5742090
12,State,1987,02,5.5,5762842
12,State,1987,03,5.5,5784790
12,State,1987,04,5.4,5807455
12,State,1987,05,5.3,5830053
12,State,1987,06,5.2,5851795
12,State,1987,07,5.2,5872725
12,State,1987,08,5.2,5893475
12,State,1987,09,5.1,5914953
12,State,1987,10,5.1,5936312
12,State,1987,11,5.1,5957086
12,State,1987,12,5.1,5975677
12,State,1988,01,5.1,5990654
12,State,1988,02,5.1,6002465
12,State,1988,03,5.1,6011458
12,State,1988,04,5.1,6019219
12,State,1988,05,5.0,6027989
12,State,1988,06,5.0,6039321
12,State,1988,07,5.0,6053719
12,State,1988,08,5.1,6070751
12,State,1988,09,5.1,6089300
12,State,1988,10,5.2,6107809
12,State,1988,11,5.2,6125259
12,State,1988,12,5.3,6140586
12,State,1989,01,5.3,6154638
12,State,1989,02,5.4,6167867
12,State,1989,03,5.4,6181682
12,State,1989,04,5.5,6196455
12,State,1989,05,5.5,6211753
12,State,1989,06,5.6,6227276
12,State,1989,07,5.6,6242292
12,State,1989,08,5.7,6257706
12,State,1989,09,5.7,6274983
12,State,1989,10,5.7,6296529
12,State,1989,11,5.7,6322497
12,State,1989,12,5.7,6352023
12,State,1990,01,5.7,6382604
12,State,1990,02,5.8,6410600
12,State,1990,03,5.8,6433214
12,State,1990,04,5.8,6449388
12,State,1990,05,5.9,6460750
12,State,1990,06,6.0,6469062
12,State,1990,07,6.1,6477033
12,State,1990,08,6.2,6485459
12,State,1990,09,6.3,6492799
12,State,1990,10,6.5,6497505
12,State,1990,11,6.6,6500099
12,State,1990,12,6.8,6501640
12,State,1991,01,6.9,6503384
12,State,1991,02,7.1,6507630
12,State,1991,03,7.3,6513776
12,State,1991,04,7.4,6520647
12,State,1991,05,7.5,6527666
12,State,1991,06,7.6,6534353
12,State,1991,07,7.6,6540152
12,State,1991,08,7.7,6545644
12,State,1991,09,7.8,6552376
12,State,1991,10,7.9,6560638
12,State,1991,11,8.1,6570531
12,State,1991,12,8.2,6581238
12,State,1992,01,8.4,6592915
12,State,1992,02,8.5,6605662
12,State,1992,03,8.5,6620358
12,State,1992,04,8.5,6637586
12,State,1992,05,8.4,6654303
12,State,1992,06,8.4,6667987
12,State,1992,07,8.3,6677483
12,State,1992,08,8.2,6681621
12,State,1992,09,8.1,6680573
12,State,1992,10,8.0,6677276
12,State,1992,11,7.8,6673964
12,State,1992,12,7.6,6673247
12,State,1993,01,7.5,6677510
12,State,1993,02,7.4,6687096
12,State,1993,03,7.3,6702047
12,State,1993,04,7.2,6720505
12,State,1993,05,7.1,6739632
12,State,1993,06,7.1,6756937
12,State,1993,07,7.0,6769594
12,State,1993,08,7.0,6778605
12,State,1993,09,6.9,6788305
12,State,1993,10,6.9,6801657
12,State,1993,11,6.9,6819485
12,State,1993,12,6.9,6841132
12,State,1994,01,6.9,6863153
12,State,1994,02,6.9,6881455
12,State,1994,03,6.8,6894523
12,State,1994,04,6.7,6903675
12,State,1994,05,6.6,6912763
12,State,1994,06,6.5,6924913
12,State,1994,07,6.4,6942049
12,State,1994,08,6.3,6963006
12,State,1994,09,6.2,6984501
12,State,1994,10,6.0,7003158
12,State,1994,11,5.9,7017773
12,State,1994,12,5.7,7026523
12,State,1995,01,5.6,7029031
12,State,1995,02,5.5,7028330
12,State,1995,03,5.4,7027083
12,State,1995,04,5.4,7026666
12,State,1995,05,5.5,7029171
12,State,1995,06,5.5,7035310
12,State,1995,07,5.6,7044457
12,State,1995,08,5.6,7054356
12,State,1995,09,5.6,7062597
12,State,1995,10,5.6,7068152
12,State,1995,11,5.5,7071140
12,State,1995,12,5.5,7073427
12,State,1996,01,5.4,7078022
12,State,1996,02,5.3,7086636
12,State,1996,03,5.3,7099557
12,State,1996,04,5.2,7116176
12,State,1996,05,5.2,7135463
12,State,1996,06,5.2,7156648
12,State,1996,07,5.1,7179471
12,State,1996,08,5.1,7203002
12,State,1996,09,5.0,7224225
12,State,1996,10,5.0,7240543
12,State,1996,11,5.0,7252081
12,State,1996,12,5.0,7261593
12,State,1997,01,5.0,7271995
12,State,1997,02,5.0,7285819
12,State,1997,03,5.0,7304568
12,State,1997,04,4.9,7328044
12,State,1997,05,4.9,7352202
12,State,1997,06,4.8,7373219
12,State,1997,07,4.7,7389856
12,State,1997,08,4.7,7402437
12,State,1997,09,4.6,7412552
12,State,1997,10,4.6,7422039
12,State,1997,11,4.5,7431207
12,State,1997,12,4.5,7440960
12,State,1998,01,4.5,7451486
12,State,1998,02,4.5,7462792
12,State,1998,03,4.4,7473723
12,State,1998,04,4.4,7484364
12,State,1998,05,4.3,7496089
12,State,1998,06,4.3,7509547
12,State,1998,07,4.3,7524288
12,State,1998,08,4.3,7540531
12,State,1998,09,4.2,7558225
12,State,1998,10,4.2,7576025
12,State,1998,11,4.1,7591438
12,State,1998,12,4.1,7602838
12,State,1999,01,4.0,7610342
12,State,1999,02,4.0,7616221
12,State,1999,03,4.0,7623032
12,State,1999,04,4.0,7631711
12,State,1999,05,3.9,7641236
12,State,1999,06,3.9,7651115
12,State,1999,07,3.9,7660408
12,State,1999,08,3.8,7669576
12,State,1999,09,3.8,7680799
12,State,1999,10,3.8,7696165
12,State,1999,11,3.7,7717460
12,State,1999,12,3.7,7742910
12,State,2000,01,3.7,7768931
12,State,2000,02,3.7,7791292
12,State,2000,03,3.7,7808836
12,State,2000,04,3.7,7822574
12,State,2000,05,3.7,7834472
12,State,2000,06,3.8,7845741
12,State,2000,07,3.8,7858035
12,State,2000,08,3.8,7873862
12,State,2000,09,3.7,7893675
12,State,2000,10,3.7,7917898
12,State,2000,11,3.7,7945609
12,State,2000,12,3.8,7974373
12,State,2001,01,3.8,8001068
12,State,2001,02,4.0,8022720
12,State,2001,03,4.1,8036961
12,State,2001,04,4.2,8043380
12,State,2001,05,4.2,8046042
12,State,2001,06,4.3,8049161
12,State,2001,07,4.4,8056336
12,State,2001,08,4.6,8066516
12,State,2001,09,4.8,8078202
12,State,2001,10,5.8,8046618
12,State,2001,11,5.9,8056051
12,State,2001,12,6.0,8063623
12,State,2002,01,6.0,8070320
12,State,2002,02,6.0,8076773
12,State,2002,03,5.9,8083376
12,State,2002,04,5.8,8092446
12,State,2002,05,5.7,8104677
12,State,2002,06,5.6,8119064
12,State,2002,07,5.6,8133037
12,State,2002,08,5.5,8144483
12,State,2002,09,5.5,8152587
12,State,2002,10,5.4,8156106
12,State,2002,11,5.4,8157225
12,State,2002,12,5.4,8158210
12,State,2003,01,5.4,8162164
12,State,2003,02,5.4,8170535
12,State,2003,03,5.4,8181643
12,State,2003,04,5.4,8191778
12,State,2003,05,5.4,8198409
12,State,2003,06,5.4,8203293
12,State,2003,07,5.3,8208618
12,State,2003,08,5.3,8216447
12,State,2003,09,5.1,8228756
12,State,2003,10,5.0,8246850
12,State,2003,11,4.9,8270027
12,State,2003,12,4.8,8295503
12,State,2004,01,4.8,8320202
12,State,2004,02,4.8,8343056
12,State,2004,03,4.8,8365540
12,State,2004,04,4.7,8387772
12,State,2004,05,4.7,8409777
12,State,2004,06,4.7,8431799
12,State,2004,07,4.6,8454515
12,State,2004,08,4.6,8478220
12,State,2004,09,4.5,8501703
12,State,2004,10,4.5,8523771
12,State,2004,11,4.4,8544149
12,State,2004,12,4.3,8564423
12,State,2005,01,4.2,8585801
12,State,2005,02,4.1,8608744
12,State,2005,03,4.0,8634203
12,State,2005,04,3.9,8663272
12,State,2005,05,3.7,8695190
12,State,2005,06,3.6,8726824
12,State,2005,07,3.5,8754904
12,State,2005,08,3.5,8777740
12,State,2005,09,3.4,8795704
12,State,2005,10,3.4,8810656
12,State,2005,11,3.3,8824665
12,State,2005,12,3.3,8839363
12,State,2006,01,3.2,8857207
12,State,2006,02,3.2,8879126
12,State,2006,03,3.1,8904085
12,State,2006,04,3.1,8930148
12,State,2006,05,3.2,8956067
12,State,2006,06,3.2,8980865
12,State,2006,07,3.2,9005742
12,State,2006,08,3.2,9031648
12,State,2006,09,3.3,9057913
12,State,2006,10,3.3,9083590
12,State,2006,11,3.4,9106522
12,State,2006,12,3.4,9124052
12,State,2007,01,3.5,9134930
12,State,2007,02,3.6,9140493
12,State,2007,03,3.7,9142170
12,State,2007,04,3.8,9142003
12,State,2007,05,3.9,9141715
12,State,2007,06,4.0,9142613
12,State,2007,07,4.2,9145503
12,State,2007,08,4.3,9151161
12,State,2007,09,4.5,9159913
12,State,2007,10,4.6,9170550
12,State,2007,11,4.7,9181161
12,State,2007,12,4.9,9190512
12,State,2008,01,5.0,9196485
12,State,2008,02,5.2,9198724
12,State,2008,03,5.4,9198990
12,State,2008,04,5.7,9199382
12,State,2008,05,5.9,9201544
12,State,2008,06,6.2,9206175
12,State,2008,07,6.6,9211717
12,State,2008,08,6.9,9215703
12,State,2008,09,7.2,9216123
12,State,2008,10,7.6,9211877
12,State,2008,11,8.1,9202528
12,State,2008,12,8.5,9189256
12,State,2009,01,9.1,9174390
12,State,2009,02,9.6,9161031
12,State,2009,03,10.0,9151372
12,State,2009,04,10.3,9145102
12,State,2009,05,10.5,9139428
12,State,2009,06,10.7,9132122
12,State,2009,07,10.8,9121295
12,State,2009,08,10.9,9107134
12,State,2009,09,11.0,9092846
12,State,2009,10,11.1,9082164
12,State,2009,11,11.2,9081076
12,State,2009,12,11.2,9092393
12,State,2010,01,11.2,9114179
12,State,2010,02,11.1,9140677
12,State,2010,03,11.0,9167124
12,State,2010,04,10.9,9190963
12,State,2010,05,10.8,9210648
12,State,2010,06,10.8,9226032
12,State,2010,07,10.8,9238615
12,State,2010,08,10.8,9250368
12,State,2010,09,10.9,9260711
12,State,2010,10,10.9,9269587
12,State,2010,11,10.8,9276242
12,State,2010,12,10.7,9280198
12,State,2011,01,10.5,9289861
12,State,2011,02,10.4,9291555
12,State,2011,03,10.2,9290935
12,State,2011,04,10.1,9288074
12,State,2011,05,10.0,9285434
12,State,2011,06,10.0,9285070
12,State,2011,07,9.8,9288412
